fpl_id,fpl_name,understat_name,understat_id,normalized_name
507.0,Cole Palmer,Cole Palmer,8497,cole palmer
624.0,Lewis Bate,Lewis Bate,8544,lewis bate
219.0,Luke Thomas,Luke Thomas,8562,luke thomas
602.0,Ellis Simms,Ellis Simms,8582,ellis simms
199.0,Illan Meslier,Illan Meslier,8715,illan meslier
191.0,Kalvin Phillips,Kalvin Phillips,8719,kalvin phillips
197.0,Jamie Shackleton,Jamie Shackleton,8721,jamie shackleton
445.0,Fabio Silva,Fabio Silva,8778,fabio silva
184.0,Liam Cooper,Liam Cooper,8816,liam cooper
245.0,Konstantinos Tsimikas,Konstantinos Tsimikas,8852,konstantinos tsimikas
704.0,Liam Delap,Liam Delap,8868,liam delap
418.0,Vladimir Coufal,Vladimir Coufal,8965,vladimir coufal
69.0,Robert Sánchez,Robert Sánchez,9098,robert sanchez
563.0,Charlie Cresswell,Charlie Cresswell,9220,charlie cresswell
75.0,Jakub Moder,Jakub Moder,9284,jakub moder
630.0,Tyler Onyango,Tyler Onyango,9287,tyler onyango
520.0,Dane Scarlett,Dane Scarlett,9332,dane scarlett
526.0,Carney Chukwuemeka,Carney Chukwuemeka,9356,carney chukwuemeka
727.0,Shola Shoretire,Shola Shoretire,9359,shola shoretire
497.0,Jaden Philogene-Bidace,Jaden Philogene-Bidace,9415,jaden philogenebidace
541.0,Jesurun Rak-Sakyi,Jesurun Rak-Sakyi,9461,jesurun raksakyi
718.0,Isaac Price,Isaac Price,9470,isaac price
551.0,Crysencio Summerville,Crysencio Summerville,9492,crysencio summerville
550.0,Sam Greenwood,Sam Greenwood,9493,sam greenwood
562.0,Cody Drameh,Cody Drameh,9499,cody drameh
638.0,Tim Iroegbunam,Tim Iroegbunam,9554,tim iroegbunam
706.0,Hannibal Mejbri,Hannibal Mejbri,9558,hannibal mejbri
,,David Raya,9676,david raya
479.0,Frank Onyeka,Frank Onyeka,9681,frank onyeka
97.0,Mads Bidstrup,Mads Bidstrup,9682,mads bidstrup
90.0,Mads Bech Sørensen,Mads Bech Sørensen,9683,mads bech srensen
88.0,Marcus Forss,Marcus Forss,9684,marcus forss
87.0,Charlie Goode,Charlie Goode,9687,charlie goode
478.0,Albert Sambi Lokonga,Albert Sambi Lokonga,9689,albert sambi lokonga
530.0,Folarin Balogun,Folarin Balogun,9690,folarin balogun
490.0,Kristoffer Klaesson,Kristoffer Klaesson,9700,kristoffer klaesson
537.0,Taylor Richards,Taylor Richards,9735,taylor richards
,,José Sá,9740,jose sa
548.0,Chem Campbell,Chem Campbell,9741,chem campbell
457.0,Dimitris Giannoulis,Dimitris Giannoulis,9745,dimitris giannoulis
528.0,Christos Tzolis,Christos Tzolis,9746,christos tzolis
515.0,Bali Mumba,Bali Mumba,9747,bali mumba
327.0,Jacob Sørensen,Jacob Sørensen,9748,jacob srensen
568.0,Cameron Archer,Cameron Archer,9912,cameron archer
498.0,Dominic Thompson,Dominic Thompson,9915,dominic thompson
569.0,Finley Stevens,Finley Stevens,9916,finley stevens
576.0,Liam McCarron,Liam McCarron,9933,liam mccarron
557.0,Ozan Tufan,Ozan Tufan,9957,ozan tufan
601.0,Stuart McKinstry,Stuart McKinstry,10001,stuart mckinstry
607.0,Lewis Dobbin,Lewis Dobbin,10027,lewis dobbin
608.0,Leo Fuhr Hjelde,Leo Fuhr Hjelde,10028,leo fuhr hjelde
612.0,Jeremy Sarmiento,Jeremy Sarmiento,10036,jeremy sarmiento
617.0,Harrison Ashby,Harrison Ashby,10061,harrison ashby
620.0,Tyler Morton,Tyler Morton,10091,tyler morton
79.0,Tariqe Fosu-Henry,Tariqe Fosu-Henry,10092,tariqe fosuhenry
328.0,Przemyslaw Placheta,Przemyslaw Placheta,10097,przemyslaw placheta
625.0,Kaide Gordon,Kaide Gordon,10118,kaide gordon
629.0,James McAtee,James McAtee,10126,james mcatee
634.0,Sonny Perkins,Sonny Perkins,10141,sonny perkins
640.0,Nathan Young-Coombes,Nathan Young-Coombes,10150,nathan youngcoombes
647.0,Kasey McAteer,Kasey McAteer,10166,kasey mcateer
646.0,Lewis Brunt,Lewis Brunt,10168,lewis brunt
648.0,Jonathan Rowe,Jonathan Rowe,10172,jonathan rowe
,,CJ Egan-Riley,10174,cj eganriley
655.0,Evan Ferguson,Evan Ferguson,10177,evan ferguson
,,Kayky,10203,kayky
679.0,Edo Kayembe,Edo Kayembe,10290,edo kayembe
,,Toti,10293,toti
,,Chiquinho,10327,chiquinho
,,Josh Dasilva,10405,josh dasilva
710.0,Daniel Chesters,Daniel Chesters,10424,daniel chesters
716.0,Tony Springett,Tony Springett,10525,tony springett
,,Alejandro Garnacho,10552,alejandro garnacho
